8,7,7,7,7,6,9,7.13,-1,6,9,7,8,7,6,9,7.09,-1,7,7,7,6,6,7,8,6.8,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1
10,9,10,8,10,6,10,8.78,-1,8,9,6,9,8,6,9,7.55,-1,7,6,9,8,9,9,10,8.45,-1,8,9,8,7,8,7.94,-1,6,5,9,10,8,9,7.53,-1,7,7,8,10,8,10,7,5,7.5,-1,8,7,5,10,7.08,-1,6,7,6,8,9,7.06,-1,6,10,7,8.43,-1,,,,,
5,6,7,7,7,7,9,6.74,-1,8,8,5,8,8,6,9,7.18,-1,6,5,8,6,7,8,8,7.05,-1,8,9,7,5,5,6.75,-1,5,6,6,8,7,9,6.58,-1,8,7,8,9,7,7,9,5,7.38,-1,6,5,5,8,5.69,-1,7,7,8,9,10,8,-1,5,10,9,8.43,-1,,,,,
8,6,6,8,6,8,8,7.13,-1,6,8,6,7,7,6,9,6.73,-1,6,6,8,8,8,7,8,7.4,-1,8,9,7,8,5,7.31,-1,5,7,8,8,7,9,7.11,-1,7,6,7,9,7,9,8,5,7,-1,7,6,6,8,6.54,-1,8,7,9,10,9,8.53,-1,7,9,8,8.29,-1,,,,,
9,8,8,9,8,9,9,8.57,-1,8,10,7,9,7,8,8,7.91,-1,8,6,10,9,9,8,9,8.6,-1,10,10,9,9,8,9.19,-1,7,8,9,10,9,10,8.63,-1,9,9,10,10,9,9,9,8,9.08,-1,10,9,8,8,8.77,-1,8,9,9,9,8,8.65,-1,9,9,10,9.14,-1,,,,,
8,8,7,6,7,8,9,7.48,-1,9,9,5,9,8,7,9,7.73,-1,8,7,10,8,8,8,9,8.4,-1,10,9,8,6,8,8.25,-1,7,7,8,9,10,9,8.16,-1,8,8,8,9,8,9,8,6,7.88,-1,9,5,7,8,7,-1,8,9,8,9,9,8.59,-1,9,10,8,9.43,-1,,,,,
9,7,7,7,6,7,9,7.26,-1,8,8,6,7,7,6,8,7,-1,6,5,8,10,8,8,9,7.9,-1,9,10,8,6,8,8.12,-1,6,6,8,9,7,9,7.26,-1,6,6,7,9,8,8,9,6,7.08,-1,6,6,5,8,6,-1,8,8,8,9,10,8.47,-1,7,10,9,9,-1,,,,,
9,9,7,7,6,7,8,7.52,-1,7,9,6,7,7,7,8,7.09,-1,7,6,8,8,8,9,9,8,-1,9,9,8,6,6,7.62,-1,5,5,8,9,7,9,6.84,-1,7,7,7,9,7,8,9,6,7.33,-1,8,6,7,8,7.08,-1,7,8,8,8,8,7.76,-1,7,10,7,8.71,-1,,,,,
9,10,10,9,6,8,10,8.65,-1,9,9,9,9,10,9,9,9.18,-1,9,8,10,10,10,10,10,9.7,-1,10,9,9,9,10,9.44,-1,6,8,10,10,10,10,8.74,-1,10,9,10,10,9,10,9,8,9.33,-1,9,8,8,10,8.54,-1,9,8,9,10,9,9,-1,8,10,10,9.43,-1,,,,,
9,10,10,9,6,8,10,8.65,-1,9,10,8,8,9,10,10,9.09,-1,8,7,9,9,9,9,9,8.7,-1,9,8,9,6,8,8.12,-1,8,9,9,10,9,10,9.05,-1,10,8,7,9,9,8,8,7,8.25,-1,9,7,7,9,7.77,-1,9,9,8,8,9,8.59,-1,9,8,10,8.57,-1,,,,,
9,9,9,9,6,8,9,8.3,-1,9,10,7,10,9,10,9,9,-1,8,9,9,7,7,9,9,8.3,-1,9,10,7,5,6,7.31,-1,5,6,8,8,7,9,6.89,-1,9,6,7,10,7,10,8,7,7.88,-1,8,5,7,8,6.77,-1,9,7,8,8,9,8.12,-1,8,10,8,9.14,-1,,,,,
6,8,8,8,6,6,8,7.04,-1,7,8,7,7,7,7,9,7.27,-1,7,5,7,9,8,6,8,7.15,-1,6,8,5,6,5,5.81,-1,5,5,8,6,7,7,6.16,-1,6,7,6,6,8,8,5,6,6.29,-1,5,7,5,8,6.08,-1,6,5,6,7,9,6.35,-1,5,7,8,6.57,-1,6,9,7,8,-1
8,6,7,5,6,6,9,6.43,-1,6,10,5,8,7,5,9,6.64,-1,7,8,8,6,7,5,8,6.85,-1,6,8,5,7,5,6,-1,5,5,6,8,9,7,6.47,-1,6,7,6,7,7,7,5,6,6.21,-1,5,6,6,7,5.92,-1,7,6,6,7,9,6.82,-1,6,7,9,7,-1,5,9,7,7.75,-1
7,7,8,7,9,8,8,7.7,-1,9,9,7,8,7,8,8,7.91,-1,7,7,9,9,8,6,8,7.75,-1,7,8,8,8,7,7.56,-1,7,7,9,9,8,8,7.89,-1,8,9,7,9,8,7,6,7,7.5,-1,5,6,7,7,6.23,-1,8,6,8,9,9,7.88,-1,6,9,8,8,-1,7,9,8,8.38,-1
6,6,8,5,5,6,8,6,-1,5,8,6,8,6,5,9,6.27,-1,5,5,6,5,5,5,8,5.5,-1,5,7,5,5,5,5.25,-1,5,5,6,6,7,7,5.84,-1,5,5,6,5,6,7,5,5,5.38,-1,5,5,6,7,5.62,-1,5,5,6,5,9,5.65,-1,5,8,9,7.29,-1,6,10,7,8.62,-1
6,8,7,7,6,7,8,6.96,-1,9,9,6,9,7,7,8,7.64,-1,8,7,9,8,10,7,9,8.3,-1,7,9,9,8,7,7.94,-1,8,8,8,9,9,8,8.32,-1,8,8,8,8,8,9,7,7,7.75,-1,10,9,6,9,8.31,-1,8,9,9,8,9,8.53,-1,10,9,9,9.29,-1,8,9,9,8.75,-1
8,7,9,5,5,6,7,6.43,-1,5,8,6,8,8,5,9,6.64,-1,7,6,8,7,7,5,8,6.8,-1,5,8,5,6,5,5.56,-1,5,5,8,7,7,7,6.32,-1,5,7,5,6,8,8,5,6,6,-1,6,7,5,6,6,-1,6,7,6,6,9,6.59,-1,6,9,8,8,-1,5,9,9,8,-1
8,10,10,7,7,7,9,8.09,-1,8,8,6,8,9,7,9,7.73,-1,8,7,8,7,8,7,9,7.65,-1,7,9,8,8,6,7.5,-1,8,7,7,9,9,9,8.05,-1,9,9,7,7,7,9,7,8,7.92,-1,10,8,9,9,8.92,-1,8,7,7,9,9,7.94,-1,7,9,9,8.43,-1,5,10,7,8.38,-1
8,7,7,7,8,7,9,7.48,-1,8,9,7,8,7,7,8,7.55,-1,8,6,9,8,9,5,8,7.55,-1,7,7,7,7,5,6.62,-1,7,6,8,10,8,8,7.68,-1,8,7,9,9,9,9,6,6,7.58,-1,9,8,7,9,8.08,-1,9,9,9,7,9,8.53,-1,7,8,7,7.57,-1,6,9,8,8.12,-1
9,9,10,9,8,6,9,8.39,-1,8,9,7,8,8,9,9,8.18,-1,8,6,7,9,8,7,8,7.55,-1,7,9,9,9,7,8.12,-1,5,8,7,9,9,7,7.42,-1,10,7,8,7,9,8,6,7,7.71,-1,7,7,6,8,6.85,-1,7,7,7,7,8,7.12,-1,6,8,8,7.43,-1,5,8,8,7.25,-1
6,8,8,6,7,6,9,6.96,-1,9,10,8,8,8,8,9,8.45,-1,9,8,9,9,8,5,9,7.95,-1,7,10,7,8,6,7.38,-1,8,8,8,7,9,8,8,-1,9,8,8,9,8,7,6,6,7.5,-1,7,8,7,8,7.46,-1,8,9,8,8,10,8.47,-1,9,8,8,8.29,-1,8,10,9,9.38,-1
8,9,9,6,6,5,9,7.13,-1,7,9,5,8,8,7,9,7.27,-1,7,6,7,8,7,7,9,7.25,-1,7,9,6,7,7,7,-1,5,6,7,8,8,9,6.89,-1,5,7,6,7,9,9,5,5,6.21,-1,6,7,6,9,6.77,-1,7,6,7,7,9,7,-1,6,8,9,7.57,-1,5,10,9,8.62,-1
8,9,9,8,10,7,10,8.61,-1,9,9,8,9,8,9,9,8.64,-1,9,9,9,10,9,8,9,8.95,-1,9,8,9,8,8,8.5,-1,8,7,9,8,10,8,8.26,-1,9,9,8,8,9,9,7,8,8.29,-1,9,8,8,9,8.38,-1,9,9,9,9,9,9,-1,8,9,9,8.71,-1,6,10,9,8.88,-1
8,10,10,9,9,9,10,9.22,-1,10,10,9,9,7,9,9,8.91,-1,9,8,9,10,10,8,9,9,-1,8,9,8,10,9,8.69,-1,9,8,9,8,9,9,8.63,-1,9,10,8,9,9,10,7,9,8.75,-1,9,9,10,10,9.46,-1,9,8,8,10,9,8.82,-1,9,7,7,7.57,-1,6,10,8,8.75,-1
9,5,5,5,5,5,9,5.87,-1,6,8,5,8,6,6,8,6.36,-1,8,5,7,8,8,5,8,6.9,-1,6,7,5,6,5,5.69,-1,5,5,8,7,6,7,6.16,-1,5,8,5,6,9,8,5,5,6.04,-1,5,5,6,6,5.46,-1,7,5,6,6,9,6.35,-1,5,7,8,6.57,-1,5,9,7,7.75,-1
7,9,9,7,8,6,9,7.7,-1,7,9,6,8,6,8,8,7.18,-1,6,5,8,9,9,8,9,7.9,-1,7,8,5,7,5,6.25,-1,7,6,8,8,8,8,7.37,-1,9,9,7,8,10,10,5,8,8,-1,9,10,10,10,9.77,-1,8,8,9,10,10,8.88,-1,7,9,9,8.43,-1,8,10,9,9.38,-1
6,6,5,5,5,5,7,5.48,-1,5,8,6,7,7,5,8,6.27,-1,6,5,6,5,5,5,7,5.5,-1,5,8,5,5,5,5.38,-1,5,5,6,8,8,7,6.32,-1,5,6,5,5,6,6,7,5,5.5,-1,6,5,5,6,5.38,-1,5,6,6,5,9,5.88,-1,6,8,9,7.57,-1,5,9,8,7.88,-1
6,5,7,6,5,5,7,5.65,-1,5,8,5,7,7,5,9,6.18,-1,6,5,7,5,5,5,7,5.7,-1,5,6,5,5,5,5.12,-1,5,5,6,7,7,7,6,-1,5,5,5,8,6,7,5,5,5.5,-1,8,5,6,7,6.31,-1,5,6,8,6,9,6.47,-1,7,9,7,8.14,-1,6,10,8,8.75,-1
8,8,7,7,7,8,10,7.74,-1,10,10,7,9,7,8,9,8.36,-1,9,8,9,10,10,9,9,9.2,-1,8,8,9,9,8,8.44,-1,9,7,10,9,10,7,8.68,-1,9,10,8,7,9,10,8,8,8.58,-1,9,9,8,9,8.69,-1,9,8,9,8,10,8.65,-1,8,9,10,8.86,-1,7,9,9,8.5,-1
7,8,9,7,8,7,9,7.7,-1,10,8,7,8,8,9,9,8.45,-1,9,10,9,6,9,8,9,8.45,-1,7,8,8,10,6,7.75,-1,7,7,9,10,9,7,8.11,-1,9,9,8,8,8,9,5,8,7.88,-1,10,8,7,9,8.31,-1,9,10,9,9,9,9.24,-1,9,8,9,8.43,-1,7,10,8,9,-1
8,8,9,6,8,6,6,7.22,-1,8,9,5,8,8,6,9,7.27,-1,8,6,8,6,7,6,8,6.95,-1,7,9,8,7,6,7.31,-1,5,5,8,8,7,8,6.58,-1,6,7,6,7,6,7,6,6,6.29,-1,5,6,5,9,5.92,-1,8,7,7,8,9,7.71,-1,6,7,7,6.71,-1,5,9,8,7.88,-1
8,6,8,5,5,5,8,6.09,-1,7,9,5,8,6,6,9,6.73,-1,6,5,7,6,6,7,8,6.5,-1,6,9,6,7,5,6.38,-1,5,5,7,6,7,7,6,-1,5,5,6,7,6,7,5,6,5.71,-1,6,5,5,7,5.54,-1,5,5,6,5,9,5.65,-1,5,8,9,7.29,-1,5,10,7,8.38,-1
8,9,10,8,9,8,9,8.61,-1,10,10,9,9,9,9,9,9.27,-1,9,8,9,10,9,10,9,9.25,-1,10,9,10,10,10,9.88,-1,9,8,9,9,9,8,8.68,-1,9,10,9,7,9,8,10,8,8.88,-1,8,7,10,8,8.31,-1,8,8,9,9,9,8.53,-1,9,9,7,8.71,-1,6,9,10,8.38,-1
5,6,6,6,8,5,9,6.3,-1,7,8,6,8,7,8,8,7.27,-1,8,6,9,9,10,5,8,7.85,-1,8,6,7,9,8,7.69,-1,6,6,9,7,7,7,6.89,-1,7,8,8,8,8,10,5,7,7.33,-1,6,9,5,7,6.77,-1,8,6,7,8,9,7.47,-1,5,9,9,7.86,-1,5,10,8,8.5,-1
8,9,9,7,9,6,9,8,-1,8,9,6,8,7,7,9,7.45,-1,7,7,9,8,10,8,9,8.4,-1,8,9,7,7,5,7.12,-1,6,6,8,8,7,9,7.11,-1,7,8,7,6,8,9,5,5,6.62,-1,9,6,6,10,7.31,-1,6,7,7,8,10,7.35,-1,9,10,8,9.43,-1,6,9,9,8.25,-1
9,7,7,6,9,7,9,7.61,-1,10,9,7,8,7,7,9,8,-1,8,7,9,9,9,6,8,8,-1,8,10,7,8,7,7.81,-1,6,7,8,8,8,8,7.37,-1,8,9,8,6,10,9,7,7,7.88,-1,7,7,7,9,7.31,-1,9,7,8,8,9,8.12,-1,6,9,9,8.14,-1,5,9,8,7.88,-1
10,9,10,8,7,9,9,8.7,-1,9,10,6,7,8,7,9,7.82,-1,9,9,8,8,9,7,8,8.15,-1,8,9,7,8,6,7.5,-1,6,7,8,6,6,7,6.63,-1,7,8,6,7,9,8,5,7,6.92,-1,5,7,6,6,6.08,-1,7,7,8,8,8,7.53,-1,7,7,8,7.14,-1,5,8,8,7.25,-1
7,8,8,6,6,7,9,7.09,-1,5,8,5,7,7,6,9,6.36,-1,6,7,6,5,5,5,8,5.8,-1,5,8,7,5,5,5.88,-1,5,7,7,7,7,8,6.68,-1,6,7,6,7,7,9,5,5,6.21,-1,8,5,5,7,6,-1,6,6,7,7,9,6.76,-1,5,8,8,7.14,-1,5,9,7,7.75,-1
10,9,9,9,9,9,9,9.13,-1,10,9,8,10,8,10,9,9.09,-1,9,8,8,10,10,9,8,8.9,-1,9,9,9,10,8,9,-1,8,7,9,10,9,8,8.42,-1,9,10,10,9,9,8,8,9,9,-1,9,9,9,8,8.85,-1,10,10,8,9,9,9.29,-1,8,7,8,7.43,-1,6,9,8,8.12,-1
8,7,9,6,6,7,8,7.04,-1,8,9,5,8,10,6,8,7.55,-1,8,7,8,6,6,5,8,6.7,-1,5,6,5,6,5,5.31,-1,7,5,7,8,9,8,7.16,-1,7,8,8,6,6,8,5,6,6.67,-1,6,7,6,9,6.77,-1,6,7,6,7,9,6.82,-1,6,10,8,8.57,-1,5,10,9,8.62,-1
9,9,10,7,7,7,8,7.96,-1,8,8,6,9,8,7,9,7.64,-1,9,7,10,9,9,7,8,8.5,-1,9,8,8,9,8,8.44,-1,7,7,8,8,9,9,7.84,-1,9,8,9,9,9,10,7,7,8.29,-1,8,8,8,9,8.15,-1,10,9,8,8,9,8.82,-1,8,8,7,7.86,-1,6,9,9,8.25,-1
8,10,10,6,8,7,9,8.09,-1,9,9,7,8,8,7,9,8,-1,9,7,9,8,9,8,10,8.55,-1,10,10,8,7,8,8.56,-1,5,6,8,8,8,9,7.05,-1,7,8,7,8,9,9,6,6,7.21,-1,9,7,6,10,7.62,-1,7,7,6,7,9,7.06,-1,7,7,9,7.29,-1,5,9,8,7.88,-1
6,8,5,8,6,6,9,6.87,-1,8,8,5,8,7,9,9,7.55,-1,7,7,7,10,10,5,8,7.6,-1,7,5,8,8,6,7,-1,7,6,9,8,8,7,7.42,-1,5,7,7,8,8,8,5,5,6.25,-1,6,7,6,6,6.31,-1,7,6,7,8,9,7.24,-1,8,8,7,7.86,-1,5,9,8,7.88,-1
5,8,9,7,8,6,8,7.17,-1,8,9,7,8,7,8,9,7.82,-1,8,7,9,10,9,6,8,8.15,-1,9,7,7,7,6,7.31,-1,8,8,9,7,7,10,8.05,-1,6,7,9,8,9,10,5,6,7.08,-1,6,7,7,7,6.77,-1,6,6,7,8,8,6.88,-1,7,7,9,7.29,-1,6,9,8,8.12,-1
9,7,9,7,8,6,8,7.52,-1,8,9,6,9,7,7,9,7.55,-1,9,7,8,8,9,6,8,7.75,-1,8,10,8,9,6,8.06,-1,8,6,9,8,9,8,7.89,-1,7,9,9,7,9,8,6,7,7.58,-1,8,8,8,7,7.85,-1,9,8,9,8,9,8.53,-1,7,8,8,7.71,-1,5,9,7,7.75,-1
8,9,8,7,7,6,8,7.48,-1,9,9,7,8,9,7,9,8.18,-1,9,8,9,9,8,8,8,8.45,-1,6,9,8,8,6,7.25,-1,7,7,7,8,8,9,7.53,-1,9,9,7,6,9,9,5,6,7.33,-1,9,7,6,8,7.31,-1,7,9,8,9,9,8.35,-1,9,9,8,8.86,-1,6,10,8,8.75,-1
6,7,8,9,8,9,9,8,-1,9,9,7,9,7,8,8,8,-1,8,5,9,9,8,5,8,7.45,-1,6,8,5,5,5,5.62,-1,6,6,9,8,8,8,7.32,-1,7,7,7,6,9,9,5,6,6.75,-1,8,9,6,7,7.54,-1,8,8,8,10,9,8.59,-1,7,8,8,7.71,-1,7,9,9,8.5,-1
9,9,10,9,9,10,9,9.26,-1,8,9,6,8,9,8,9,8,-1,8,6,10,9,9,8,8,8.5,-1,9,9,9,9,8,8.81,-1,8,6,9,8,9,8,7.89,-1,9,9,8,7,10,9,7,6,7.96,-1,8,6,7,7,6.92,-1,8,8,8,8,9,8.12,-1,6,8,8,7.43,-1,8,10,9,9.38,-1
9,8,10,7,9,7,9,8.22,-1,9,9,9,9,10,8,10,9.09,-1,8,7,9,9,9,8,8,8.4,-1,10,6,7,7,8,7.81,-1,7,6,9,8,8,10,7.74,-1,9,10,8,7,9,10,5,6,7.75,-1,9,8,6,9,7.77,-1,8,8,8,10,9,8.59,-1,8,7,8,7.43,-1,5,10,8,8.5,-1
10,10,10,8,9,9,9,9.22,-1,8,8,8,8,9,7,9,8.09,-1,6,6,8,8,7,6,8,7.05,-1,7,8,8,5,6,6.81,-1,5,5,7,7,7,9,6.37,-1,7,8,7,7,6,8,5,5,6.46,-1,7,6,5,9,6.38,-1,7,7,8,8,9,7.65,-1,6,8,8,7.43,-1,5,10,8,8.5,-1
9,7,9,9,8,9,8,8.39,-1,10,10,9,10,9,9,9,9.36,-1,10,10,10,10,10,8,8,9.4,-1,9,9,10,9,8,9.06,-1,9,8,10,10,10,8,9.16,-1,9,9,8,8,9,9,6,7,7.96,-1,9,9,9,8,8.85,-1,9,8,9,9,10,8.88,-1,8,7,9,7.57,-1,7,9,9,8.5,-1
8,10,10,7,8,7,9,8.26,-1,10,10,8,10,9,9,9,9.18,-1,8,8,10,9,10,9,10,9.25,-1,7,8,7,8,6,7.12,-1,7,6,8,9,9,8,7.68,-1,9,9,7,8,8,9,8,8,8.25,-1,9,7,8,10,8.23,-1,9,9,10,8,9,8.94,-1,9,9,8,8.86,-1,6,9,8,8.12,-1
10,10,10,7,8,8,8,8.61,-1,9,10,7,9,9,8,9,8.55,-1,9,9,9,10,9,8,9,8.95,-1,7,8,9,8,8,8,-1,8,8,10,9,9,9,8.74,-1,9,9,7,8,10,10,6,8,8.17,-1,8,8,8,8,8,-1,8,9,8,9,9,8.59,-1,9,8,8,8.29,-1,7,10,8,9,-1
9,9,9,9,10,10,9,9.35,-1,8,8,6,9,8,8,10,7.91,-1,6,7,8,8,9,8,8,7.85,-1,10,8,8,7,7,8.12,-1,7,8,6,7,6,9,7.11,-1,7,6,8,8,9,9,6,5,6.92,-1,6,6,6,8,6.31,-1,7,6,7,8,8,7.12,-1,7,7,7,7,-1,7,8,8,7.75,-1
9,10,10,9,9,9,9,9.26,-1,9,9,9,9,8,8,9,8.64,-1,8,5,9,9,10,7,10,8.35,-1,9,8,9,10,9,9.06,-1,8,7,9,7,8,8,7.79,-1,8,8,9,9,7,10,6,7,7.79,-1,8,9,8,9,8.46,-1,8,7,7,9,9,7.94,-1,6,8,8,7.43,-1,5,10,9,8.62,-1
8,10,9,8,9,7,9,8.52,-1,9,10,8,9,9,8,9,8.73,-1,9,8,9,8,10,7,9,8.5,-1,8,10,7,9,7,8,-1,8,7,8,8,8,9,7.89,-1,9,9,8,6,9,9,7,6,7.79,-1,8,7,6,9,7.23,-1,9,9,8,10,9,9.06,-1,8,9,10,8.86,-1,6,10,8,8.75,-1
9,10,10,9,9,8,9,9.09,-1,8,9,9,8,9,8,9,8.55,-1,9,7,9,9,8,7,10,8.35,-1,10,9,9,8,7,8.69,-1,6,7,7,9,9,10,7.74,-1,9,9,7,7,9,10,5,6,7.5,-1,10,6,5,10,7.23,-1,6,9,8,7,10,7.76,-1,5,10,9,8.43,-1,5,9,8,7.88,-1
8,6,8,5,6,7,9,6.7,-1,8,9,8,8,7,8,8,7.91,-1,6,8,7,6,6,6,8,6.6,-1,5,7,7,5,6,5.94,-1,5,6,7,7,6,8,6.32,-1,9,6,8,8,9,8,5,6,7.17,-1,5,6,5,9,5.92,-1,5,6,6,5,9,5.88,-1,5,8,9,7.29,-1,5,8,7,7.12,-1
8,8,8,10,9,9,10,8.87,-1,9,9,8,9,9,10,9,9,-1,8,8,9,10,8,9,9,8.8,-1,9,9,8,8,9,8.56,-1,9,7,10,10,8,7,8.53,-1,9,9,9,9,9,9,8,9,8.83,-1,8,8,8,8,8,-1,6,8,7,7,9,7.24,-1,7,8,9,7.86,-1,6,9,9,8.25,-1
7,5,5,5,5,5,9,5.61,-1,8,8,6,8,6,5,8,6.73,-1,5,5,6,5,5,6,9,5.8,-1,5,6,5,6,5,5.31,-1,6,5,8,7,7,8,6.63,-1,7,5,8,8,7,8,5,5,6.38,-1,5,5,5,6,5.15,-1,5,5,6,5,9,5.65,-1,5,8,9,7.29,-1,5,9,8,7.88,-1
